航班日期,航班号,机型,起飞/到达,机位,计划起飞时间,实际起飞时间,实际下轮挡
2021/7/21,MU6399,A320,D,512,2021/7/21 13:00,2021/7/21 13:09,2021/7/21 13:00
2021/7/21,CZ3690,B738,D,182,2021/7/21 13:05,2021/7/21 16:11,2021/7/21 15:49
2021/7/21,CZ6534,A321,D,176,2021/7/21 13:05,2021/7/21 13:23,2021/7/21 13:09
2021/7/21,NH8434,B763,D,611,2021/7/21 13:10,2021/7/21 13:56,2021/7/21 13:38
2021/7/21,NX101,A321,D,82,2021/7/21 13:10,2021/7/21 13:38,2021/7/21 13:24
2021/7/21,CA1666,B737,D,88,2021/7/21 13:10,2021/7/21 15:59,2021/7/21 15:38
2021/7/21,ZH9506,A320,D,51,2021/7/21 13:15,2021/7/21 17:01,2021/7/21 16:32
2021/7/21,KN2219,B737,D,10,2021/7/21 13:20,2021/7/21 13:26,2021/7/21 13:11
2021/7/21,MU5585,A321,D,125,2021/7/21 13:20,2021/7/21 13:32,2021/7/21 13:15
2021/7/21,FM9085,B738,D,103,2021/7/21 13:20,2021/7/21 13:36,2021/7/21 13:18
2021/7/21,HO1199,A321,D,58,2021/7/21 13:25,2021/7/21 14:38,2021/7/21 14:19
2021/7/21,CX367,B77W,D,83,2021/7/21 13:25,2021/7/21 15:24,2021/7/21 15:09
2021/7/21,HO1223,A320,D,96,2021/7/21 13:25,2021/7/21 13:40,2021/7/21 13:19
2021/7/21,CZ6755,A320,D,180,2021/7/21 13:25,2021/7/21 13:39,2021/7/21 13:20
2021/7/21,MU5676,B738,D,3,2021/7/21 13:30,2021/7/21 15:31,2021/7/21 15:15
2021/7/21,FM9225,B738,D,109,2021/7/21 13:30,2021/7/21 17:08,2021/7/21 16:41
2021/7/21,MU5506,A320,D,5,2021/7/21 13:30,2021/7/21 13:50,2021/7/21 17:42
2021/7/21,MU7581,A359,D,18,2021/7/21 13:35,2021/7/21 13:56,2021/7/21 13:33
2021/7/21,9C8867,A320,D,153,2021/7/21 13:35,2021/7/21 14:02,2021/7/21 13:37
2021/7/21,HO1285,A320,D,52,2021/7/21 13:35,2021/7/21 13:34,2021/7/21 13:17
2021/7/21,HO1191,A321,D,64,2021/7/21 13:40,2021/7/21 13:54,2021/7/21 13:28
2021/7/21,CZ3652,B738,D,175,2021/7/21 13:40,2021/7/21 13:56,2021/7/21 13:33
2021/7/21,9C8847,A320,D,189,2021/7/21 13:40,2021/7/21 14:27,2021/7/21 14:06
2021/7/21,HO1041,A320,D,93,2021/7/21 13:45,2021/7/21 14:44,2021/7/21 14:26
2021/7/21,HO1233,A321,D,95,2021/7/21 13:45,2021/7/21 14:00,2021/7/21 13:36
2021/7/21,CA4480,A319,D,96,2021/7/21 13:50,2021/7/21 20:11,2021/7/21 19:44
2021/7/21,CZ3852,B738,D,149,2021/7/21 13:50,2021/7/21 13:59,2021/7/21 13:47
2021/7/21,MU6331,A320,D,121,2021/7/21 13:50,2021/7/21 14:05,2021/7/21 13:44
2021/7/21,MU2534,B738,D,15,2021/7/21 13:50,2021/7/21 13:56,2021/7/21 13:40
2021/7/21,9C6827,A320,D,177,2021/7/21 13:55,2021/7/21 14:16,2021/7/21 13:53
2021/7/21,FM9193,B738,D,106,2021/7/21 13:55,2021/7/21 14:22,2021/7/21 14:02
2021/7/21,MU2683,B738,D,1,2021/7/21 14:00,2021/7/21 14:10,2021/7/21 13:50
2021/7/21,FM9293,B738,D,108,2021/7/21 14:00,2021/7/21 14:27,2021/7/21 14:09
2021/7/21,FM9133,B738,D,144,2021/7/21 14:05,2021/7/21 17:25,2021/7/21 16:49
2021/7/21,FM9326,B738,D,140,2021/7/21 14:05,2021/7/21 16:52,2021/7/21 16:27
2021/7/21,9C6515,A320,D,166,2021/7/21 14:05,2021/7/21 14:15,2021/7/21 14:04
2021/7/21,CZ3658,B738,D,171,2021/7/21 14:10,2021/7/21 14:23,2021/7/21 14:08
2021/7/21,MU5611,A320,D,2,2021/7/21 14:15,2021/7/21 15:37,2021/7/21 15:05
2021/7/21,MU5501,B738,D,6,2021/7/21 14:20,2021/7/21 14:31,2021/7/21 14:11
2021/7/21,FM9183,B738,D,146,2021/7/21 14:25,2021/7/21 14:34,2021/7/21 14:16
2021/7/21,9C6939,A320,D,164,2021/7/21 14:30,2021/7/21 14:56,2021/7/21 14:40
2021/7/21,MU6967,A321,D,126,2021/7/21 14:30,2021/7/21 14:36,2021/7/21 14:22
2021/7/21,MU7231,A332,D,304,2021/7/21 14:35,2021/7/21 14:47,2021/7/21 14:29
2021/7/21,CZ8511,A320,D,181,2021/7/21 14:35,2021/7/21 14:48,2021/7/21 14:28
2021/7/21,FM9211,B738,D,104,2021/7/21 14:35,2021/7/21 18:02,2021/7/21 17:36
2021/7/21,HO1137,A321,D,92,2021/7/21 14:35,2021/7/21 14:45,2021/7/21 14:28
2021/7/21,9C8733,A320,D,169,2021/7/21 14:35,2021/7/21 15:04,2021/7/21 14:47
2021/7/21,9C6807,A320,D,150,2021/7/21 14:40,2021/7/21 14:53,2021/7/21 14:37
2021/7/21,9C8849,A320,D,162,2021/7/21 14:50,2021/7/21 15:05,2021/7/21 14:53
2021/7/21,HO1247,B789,D,809,2021/7/21 14:50,2021/7/21 15:33,2021/7/21 15:12
2021/7/21,9C8935,A320,D,183,2021/7/21 14:55,2021/7/21 15:18,2021/7/21 14:57
2021/7/21,MU5231,A321,D,101,2021/7/21 14:55,2021/7/21 15:02,2021/7/21 14:46
2021/7/21,MU5607,A321,D,114,2021/7/21 15:00,2021/7/21 15:12,2021/7/21 14:52
2021/7/21,HO1107,A321,D,62,2021/7/21 15:00,2021/7/21 15:19,2021/7/21 14:58
2021/7/21,HO1229,A321,D,86,2021/7/21 15:00,2021/7/21 15:11,2021/7/21 14:54
2021/7/21,FM9143,B738,D,7,2021/7/21 15:05,2021/7/21 15:15,2021/7/21 14:55
2021/7/21,FM9399,B738,D,205,2021/7/21 15:05,2021/7/21 15:09,2021/7/21 14:56
2021/7/21,HO1183,A20N,D,808,2021/7/21 15:10,2021/7/21 15:31,2021/7/21 15:03
2021/7/21,CA1975,A320,D,622,2021/7/21 15:10,2021/7/21 15:22,2021/7/21 15:04
2021/7/21,HO1297,A321,D,59,2021/7/21 15:15,2021/7/21 17:31,2021/7/21 17:03
2021/7/21,CA1937,A320,D,91,2021/7/21 15:15,2021/7/21 15:34,2021/7/21 15:19
2021/7/21,MU9754,B737,D,9,2021/7/21 15:20,2021/7/21 15:41,2021/7/21 15:25
2021/7/21,MU5659,A319,D,14,2021/7/21 15:20,2021/7/21 15:22,2021/7/21 15:06
2021/7/21,HO1289,A320,D,86,2021/7/21 15:20,2021/7/21 20:28,2021/7/21 20:02
2021/7/21,HO1121,A321,D,60,2021/7/21 15:25,2021/7/21 15:38,2021/7/21 15:16
2021/7/21,Y87501,B738,D,175,2021/7/21 15:30,2021/7/21 19:10,2021/7/21 18:54
2021/7/21,MU6271,A321,D,131,2021/7/21 15:30,2021/7/21 15:48,2021/7/21 15:30
2021/7/21,MU5265,A319,D,502,2021/7/21 15:35,2021/7/21 15:45,2021/7/21 15:32
2021/7/21,HO1071,A320,D,94,2021/7/21 15:35,2021/7/21 16:21,2021/7/21 15:48
2021/7/21,HO1035,A320,D,93,2021/7/21 15:40,2021/7/21 16:43,2021/7/21 16:16
2021/7/21,MU6463,A319,D,557,2021/7/21 15:40,2021/7/21 15:59,2021/7/21 15:41
2021/7/21,MU5267,A319,D,145,2021/7/21 15:40,2021/7/21 15:52,2021/7/21 15:32
2021/7/21,9C8901,A320,D,157,2021/7/21 15:45,2021/7/21 16:04,2021/7/21 15:50
2021/7/21,MU5201,A319,D,10,2021/7/21 15:45,2021/7/21 19:35,2021/7/21 19:16
2021/7/21,CA1973,A321,D,50,2021/7/21 15:45,2021/7/21 16:25,2021/7/21 16:04
2021/7/21,CZ3095,A333,D,87,2021/7/21 15:50,2021/7/21 15:55,2021/7/21 15:40
2021/7/21,MU9063,ARJ2,D,512,2021/7/21 15:50,2021/7/21 15:55,2021/7/21 15:41
2021/7/21,CZ6799,A332,D,152,2021/7/21 15:50,2021/7/21 16:57,2021/7/21 15:39
2021/7/21,CZ6210,A321,D,184,2021/7/21 15:50,2021/7/21 16:20,2021/7/21 16:02
2021/7/21,FM9179,B738,D,105,2021/7/21 15:55,2021/7/21 16:01,2021/7/21 15:46
2021/7/21,AC7292,B77W,D,617,2021/7/21 15:55,2021/7/21 16:13,2021/7/21 15:53
2021/7/21,9C6617,A20N,D,151,2021/7/21 15:55,2021/7/21 16:28,2021/7/21 16:08
2021/7/21,FM9215,B738,D,102,2021/7/21 15:55,2021/7/21 17:12,2021/7/21 16:53
2021/7/21,9C6815,A320,D,159,2021/7/21 16:00,2021/7/21 16:18,2021/7/21 16:03
2021/7/21,CZ8884,A321,D,187,2021/7/21 16:00,2021/7/21 16:11,2021/7/21 15:55
2021/7/21,HO1165,A320,D,97,2021/7/21 16:00,2021/7/21 16:08,2021/7/21 15:54
2021/7/21,HO1039,A320,D,52,2021/7/21 16:00,2021/7/21 16:07,2021/7/21 15:44
2021/7/21,FM9189,B737,D,133,2021/7/21 16:00,2021/7/21 16:11,2021/7/21 15:54
2021/7/21,CA1949,A359,D,806,2021/7/21 16:05,2021/7/21 16:24,2021/7/21 16:04
2021/7/21,CZ6524,A321,D,185,2021/7/21 16:05,2021/7/21 16:29,2021/7/21 16:10
2021/7/21,CA1884,A332,D,91,2021/7/21 16:10,2021/7/21 18:32,2021/7/21 18:18
2021/7/21,MU2354,A321,D,112,2021/7/21 16:10,2021/7/21 19:48,2021/7/21 19:27
2021/7/21,HO1095,A320,D,58,2021/7/21 16:10,2021/7/21 16:36,2021/7/21 16:07
2021/7/21,CA1969,A321,D,812,2021/7/21 16:10,2021/7/21 16:43,2021/7/21 16:16
2021/7/21,HU7120,B789,D,189,2021/7/21 16:15,2021/7/21 17:45,2021/7/21 17:18
2021/7/21,MU6477,A320,D,12,2021/7/21 16:15,2021/7/21 17:15,2021/7/21 16:53
2021/7/21,FM9267,B737,D,141,2021/7/21 16:15,2021/7/21 19:59,2021/7/21 19:37
2021/7/21,CZ3580,B738,D,180,2021/7/21 16:20,2021/7/21 16:29,2021/7/21 16:14
2021/7/21,9C6277,A320,D,168,2021/7/21 16:20,2021/7/21 16:46,2021/7/21 16:15
2021/7/21,FM9337,B738,D,147,2021/7/21 16:20,2021/7/21 16:48,2021/7/21 16:28
2021/7/21,FM9315,B738,D,143,2021/7/21 16:25,2021/7/21 17:02,2021/7/21 16:42
2021/7/21,MU5776,B738,D,4,2021/7/21 16:25,2021/7/21 16:54,2021/7/21 16:20
2021/7/21,CA8685,A321,D,90,2021/7/21 16:25,2021/7/21 16:32,2021/7/21 16:14
2021/7/21,HU7407,A333,D,148,2021/7/21 16:30,2021/7/21 17:18,2021/7/21 16:56
2021/7/21,CZ3968,B788,D,190,2021/7/21 16:30,2021/7/21 16:55,2021/7/21 16:23
2021/7/21,MU5651,A20N,D,8,2021/7/21 16:30,2021/7/21 16:50,2021/7/21 16:29
2021/7/21,MU6223,A321,D,146,2021/7/21 16:30,2021/7/21 19:22,2021/7/21 18:57
2021/7/21,MU9991,A321,D,19,2021/7/21 16:30,2021/7/21 16:55,2021/7/21 16:43
2021/7/21,CZ6516,A321,D,165,2021/7/21 16:30,2021/7/21 16:37,2021/7/21 16:26
2021/7/21,MU5503,A319,D,134,2021/7/21 16:35,2021/7/21 22:01,2021/7/21 21:46
2021/7/21,NX135,A321,D,82,2021/7/21 16:40,2021/7/21 17:58,2021/7/21 17:44
2021/7/21,MU5625,A321,D,108,2021/7/21 16:45,2021/7/21 17:00,2021/7/21 16:41
2021/7/21,CZ3836,A321,D,183,2021/7/21 16:50,2021/7/21 17:17,2021/7/21 16:49
2021/7/21,MU5463,A321,D,113,2021/7/21 16:50,2021/7/21 17:17,2021/7/21 16:56
2021/7/21,FM9343,B738,D,120,2021/7/21 16:55,2021/7/21 17:11,2021/7/21 16:48
2021/7/21,MU9744,B737,D,145,2021/7/21 16:55,2021/7/21 17:23,2021/7/21 17:02
2021/7/21,CA1977,A320,D,58,2021/7/21 16:55,2021/7/21 19:41,2021/7/21 19:14
2021/7/21,AA9709,B789,D,65,2021/7/21 17:00,2021/7/21 17:04,2021/7/21 16:46
2021/7/21,MU5069,A333,D,20,2021/7/21 17:00,2021/7/21 18:42,2021/7/21 18:28
2021/7/21,CZ6976,B738,D,173,2021/7/21 17:05,2021/7/21 21:10,2021/7/21 20:49
2021/7/21,CA1865,A359,D,811,2021/7/21 17:05,2021/7/21 18:22,2021/7/21 17:59
2021/7/21,MU6215,A20N,D,5,2021/7/21 17:05,2021/7/21 18:17,2021/7/21 17:58
2021/7/21,CZ6544,A320,D,176,2021/7/21 17:10,2021/7/21 17:26,2021/7/21 17:11
2021/7/21,HO1015,A320,D,806,2021/7/21 17:10,2021/7/21 22:13,2021/7/21 21:46
2021/7/21,9C8759,A320,D,160,2021/7/21 17:10,2021/7/21 18:38,2021/7/21 18:26
2021/7/21,MU5325,A20N,D,6,2021/7/21 17:15,2021/7/21 17:39,2021/7/21 17:21
2021/7/21,HO1221,A321,D,95,2021/7/21 17:15,2021/7/21 17:40,2021/7/21 17:18
2021/7/21,AC7298,B77W,D,618,2021/7/21 17:15,2021/7/21 17:33,2021/7/21 17:17
2021/7/21,FM9393,B738,D,125,2021/7/21 17:15,2021/7/21 23:51,2021/7/21 23:37
2021/7/21,FM9135,B738,D,103,2021/7/21 17:15,2021/7/21 20:25,2021/7/21 20:00
2021/7/21,MU2524,B738,D,7,2021/7/21 17:20,2021/7/21 17:32,2021/7/21 17:14
2021/7/21,9C6497,A320,D,163,2021/7/21 17:20,2021/7/21 17:35,2021/7/21 17:17
2021/7/21,MU6367,A320,D,119,2021/7/21 17:20,2021/7/21 17:40,2021/7/21 17:22
2021/7/21,9C8697,A320,D,84,2021/7/21 17:20,2021/7/21 17:50,2021/7/21 17:32
2021/7/21,CA8315,A333,D,57,2021/7/21 17:25,2021/7/21 17:40,2021/7/21 17:21
2021/7/21,MU5383,A20N,D,11,2021/7/21 17:25,2021/7/21 17:43,2021/7/21 17:22
2021/7/21,CA1945,A321,D,62,2021/7/21 17:30,2021/7/21 18:03,2021/7/21 17:47
2021/7/21,MU5297,A320,D,123,2021/7/21 17:30,2021/7/21 17:53,2021/7/21 17:31
2021/7/21,MU6227,A321,D,503,2021/7/21 17:30,2021/7/21 17:51,2021/7/21 17:24
2021/7/21,ZH9512,A322,D,64,2021/7/21 17:30,2021/7/21 18:55,2021/7/21 18:37
2021/7/21,CZ3679,A321,D,150,2021/7/21 17:30,2021/7/21 18:52,2021/7/21 18:31
2021/7/21,FM9543,B738,D,107,2021/7/21 17:35,2021/7/21 17:48,2021/7/21 17:28
2021/7/21,HO1277,A320,D,94,2021/7/21 17:45,2021/7/22 0:05,2021/7/21 23:41
2021/7/21,FM9411,B738,D,142,2021/7/21 17:50,2021/7/21 18:04,2021/7/21 17:44
2021/7/21,FM9359,B738,D,1,2021/7/21 17:50,2021/7/21 18:12,2021/7/21 17:51
2021/7/21,HO1025,A320,D,60,2021/7/21 17:55,2021/7/21 18:15,2021/7/21 17:54
2021/7/21,HO1171,A320,D,92,2021/7/21 17:55,2021/7/21 18:09,2021/7/21 17:53
2021/7/21,MU5549,A320,D,9,2021/7/21 18:00,2021/7/21 18:07,2021/7/21 17:46
2021/7/21,MU6359,A332,D,208,2021/7/21 18:00,2021/7/21 22:17,2021/7/21 21:56
2021/7/21,MU2676,A20N,D,139,2021/7/21 18:00,2021/7/21 19:13,2021/7/21 18:49
2021/7/21,9C8801,A321,D,154,2021/7/21 18:00,2021/7/21 18:29,2021/7/21 18:13
2021/7/21,FM9369,B738,D,126,2021/7/21 18:00,2021/7/21 19:15,2021/7/21 18:54
2021/7/21,MU5818,B737,D,105,2021/7/21 18:05,2021/7/21 18:26,2021/7/21 18:02
2021/7/21,9C6817,A320,D,149,2021/7/21 18:05,2021/7/21 18:20,2021/7/21 18:03
2021/7/21,MU6491,A20N,D,121,2021/7/21 18:05,2021/7/21 19:07,2021/7/21 18:49
2021/7/21,MU5615,A20N,D,15,2021/7/21 18:05,2021/7/21 18:35,2021/7/21 18:09
2021/7/21,MU6513,A319,D,133,2021/7/21 18:05,2021/7/21 18:26,2021/7/21 18:05
2021/7/21,Y87515,B738,D,171,2021/7/21 18:10,2021/7/21 18:09,2021/7/21 17:59
2021/7/21,MU5143,A20N,D,2,2021/7/21 18:15,2021/7/21 18:28,2021/7/21 18:02
2021/7/21,9C6311,A320,D,155,2021/7/21 18:15,2021/7/21 21:14,2021/7/21 20:55
2021/7/21,FM9145,B738,D,140,2021/7/21 18:20,2021/7/21 20:56,2021/7/21 20:41
2021/7/21,HU7493,B738,D,179,2021/7/21 18:20,2021/7/21 18:55,2021/7/21 18:40
2021/7/21,NH960,B78X,D,619,2021/7/21 18:20,2021/7/21 18:16,2021/7/21 18:01
2021/7/21,HO1141,A320,D,98,2021/7/21 18:25,2021/7/21 19:27,2021/7/21 19:07
2021/7/21,AA9706,B772,D,73,2021/7/21 18:25,2021/7/21 18:21,2021/7/21 18:06
2021/7/21,FM9221,B738,D,110,2021/7/21 18:25,2021/7/21 23:07,2021/7/21 22:44
2021/7/21,CZ6974,B738,D,156,2021/7/21 18:30,2021/7/21 23:20,2021/7/21 23:03
2021/7/21,PN6374,A321,D,183,2021/7/21 18:35,2021/7/21 20:00,2021/7/21 19:43
2021/7/21,MU6079,A320,D,118,2021/7/21 18:35,2021/7/21 18:48,2021/7/21 18:26
2021/7/21,ZH8724,A20N,D,50,2021/7/21 18:40,2021/7/21 18:48,2021/7/21 18:31
2021/7/21,CZ6156,A321,D,174,2021/7/21 18:40,2021/7/21 19:00,2021/7/21 18:45
2021/7/21,MU2358,A320,D,4,2021/7/21 18:45,2021/7/21 22:52,2021/7/21 22:30
2021/7/21,MU9069,ARJ2,D,512,2021/7/21 18:45,2021/7/21 18:59,2021/7/21 18:42
2021/7/21,MU5639,A20N,D,8,2021/7/21 18:50,2021/7/21 20:19,2021/7/21 19:58
2021/7/21,CZ6502,A20N,D,151,2021/7/21 18:55,2021/7/21 19:27,2021/7/21 19:14
2021/7/21,HO1153,A321,D,62,2021/7/21 18:55,2021/7/21 19:19,2021/7/21 18:49
2021/7/21,CZ6536,A321,D,164,2021/7/21 18:55,2021/7/21 19:24,2021/7/21 19:04
2021/7/21,MU6345,A20N,D,135,2021/7/21 19:00,2021/7/21 19:17,2021/7/21 18:57
2021/7/21,CA621,A333,D,807,2021/7/21 19:05,2021/7/21 19:24,2021/7/21 19:01
2021/7/21,FM9178,B738,D,147,2021/7/21 19:05,2021/7/21 19:19,2021/7/21 19:01
2021/7/21,HO1231,A321,D,88,2021/7/21 19:05,2021/7/21 19:17,2021/7/21 18:55
2021/7/21,HO1081,A320,D,809,2021/7/21 19:10,2021/7/21 20:22,2021/7/21 19:53
2021/7/21,9C6401,A320,D,162,2021/7/21 19:10,2021/7/21 19:51,2021/7/21 19:25
2021/7/21,ZH9514,A322,D,51,2021/7/21 19:15,2021/7/21 19:41,2021/7/21 19:22
2021/7/21,9C6409,A320,D,169,2021/7/21 19:15,2021/7/21 19:32,2021/7/21 19:15
2021/7/21,HU7842,B738,D,185,2021/7/21 19:15,2021/7/22 0:54,2021/7/22 0:38
2021/7/21,9C6457,A20N,D,157,2021/7/21 19:20,2021/7/21 19:54,2021/7/21 19:26
2021/7/21,CZ3585,A332,D,177,2021/7/21 19:20,2021/7/21 21:03,2021/7/21 20:41
2021/7/21,HO1283,A20N,D,52,2021/7/21 19:20,2021/7/21 19:38,2021/7/21 19:13
2021/7/21,HO1281,A320,D,815,2021/7/21 19:25,2021/7/21 19:38,2021/7/21 19:17
2021/7/21,MU2309,A320,D,11,2021/7/21 19:35,2021/7/21 23:47,2021/7/21 23:25
2021/7/21,MU6233,A319,D,510,2021/7/21 19:35,2021/7/21 19:45,2021/7/21 19:36
2021/7/21,HO1167,A320,D,60,2021/7/21 19:35,2021/7/21 20:42,2021/7/21 20:21
2021/7/21,CZ3756,B738,D,181,2021/7/21 19:40,2021/7/21 20:21,2021/7/21 20:09
2021/7/21,MU5137,A321,D,114,2021/7/21 19:40,2021/7/21 20:04,2021/7/21 19:37
2021/7/21,KY8222,B738,D,184,2021/7/21 19:45,2021/7/21 20:05,2021/7/21 19:54
2021/7/21,MU9624,A321,D,113,2021/7/21 19:45,2021/7/21 23:40,2021/7/21 23:14
2021/7/21,KN5706,B737,D,109,2021/7/21 19:45,2021/7/21 19:55,2021/7/21 19:34
2021/7/21,CZ6226,A320,D,152,2021/7/21 19:50,2021/7/21 20:00,2021/7/21 19:46
2021/7/21,CZ6756,A320,D,148,2021/7/21 19:50,2021/7/21 20:37,2021/7/21 19:57
2021/7/21,CZ6352,B738,D,182,2021/7/21 19:50,2021/7/21 20:30,2021/7/21 20:19
2021/7/21,CA8912,B738,D,95,2021/7/21 19:55,2021/7/21 20:18,2021/7/21 20:04
2021/7/21,9C6135,A320,D,159,2021/7/21 19:55,2021/7/21 20:34,2021/7/21 20:12
2021/7/21,CA4556,B738,D,92,2021/7/21 20:00,2021/7/22 0:40,2021/7/22 0:18
2021/7/21,HO1067,A20N,D,96,2021/7/21 20:00,2021/7/21 22:04,2021/7/21 21:42
2021/7/21,CZ6252,A320,D,176,2021/7/21 20:00,2021/7/21 20:24,2021/7/21 20:12
2021/7/21,MU5673,A20N,D,10,2021/7/21 20:05,2021/7/21 21:32,2021/7/21 21:08
2021/7/21,MU5139,A321,D,122,2021/7/21 20:05,2021/7/21 20:15,2021/7/21 19:58
2021/7/21,9C8983,A320,D,167,2021/7/21 20:10,2021/7/21 20:43,2021/7/21 20:03
2021/7/21,MU6042,A320,D,101,2021/7/21 20:10,2021/7/21 20:36,2021/7/21 20:10
2021/7/21,MU5689,A20N,D,3,2021/7/21 20:15,2021/7/21 22:38,2021/7/21 22:17
2021/7/21,FM9341,B738,D,145,2021/7/21 20:15,2021/7/21 20:45,2021/7/21 20:04
2021/7/21,HU7220,B738,D,171,2021/7/21 20:15,2021/7/21 21:37,2021/7/21 21:16
2021/7/21,ZH9532,A322,D,56,2021/7/21 20:25,2021/7/21 20:57,2021/7/21 20:28
2021/7/21,MU5794,B738,D,2,2021/7/21 20:25,2021/7/21 20:38,2021/7/21 20:19
2021/7/21,CZ6554,A320,D,165,2021/7/21 20:35,2021/7/21 21:00,2021/7/21 20:49
2021/7/21,CA1061,B772,D,317,2021/7/21 20:40,2021/7/21 21:30,2021/7/21 20:41
2021/7/21,JD5666,A20N,D,154,2021/7/21 20:45,2021/7/21 21:08,2021/7/21 20:45
2021/7/21,PO998,B748,D,338,2021/7/21 20:45,2021/7/21 21:41,2021/7/21 21:07
2021/7/21,CZ6782,A332,D,189,2021/7/21 20:55,2021/7/21 21:47,2021/7/21 21:17
2021/7/21,MU7577,A332,D,307,2021/7/21 21:00,2021/7/21 21:12,2021/7/21 20:47
2021/7/21,ZH9518,A333,D,57,2021/7/21 21:00,2021/7/21 21:39,2021/7/21 21:26
2021/7/21,FM9319,B738,D,144,2021/7/21 21:00,2021/7/21 21:29,2021/7/21 21:10
2021/7/21,9C6491,A320,D,163,2021/7/21 21:00,2021/7/21 21:15,2021/7/21 20:58
2021/7/21,CZ6766,A320,D,174,2021/7/21 21:00,2021/7/21 21:26,2021/7/21 21:06
2021/7/21,MU5433,A321,D,143,2021/7/21 21:05,2021/7/21 23:31,2021/7/21 22:40
2021/7/21,MU2232,A20N,D,5,2021/7/21 21:05,2021/7/21 23:16,2021/7/21 22:47
2021/7/21,CZ6578,B738,D,150,2021/7/21 21:05,2021/7/21 21:53,2021/7/21 21:36
2021/7/21,FM9159,B738,D,142,2021/7/21 21:05,2021/7/21 21:17,2021/7/21 20:54
2021/7/21,CZ3970,A320,D,188,2021/7/21 21:10,2021/7/21 21:49,2021/7/21 21:32
2021/7/21,GY7202,A20N,D,169,2021/7/21 21:10,2021/7/21 21:25,2021/7/21 21:05
2021/7/21,CZ5681,A332,D,557,2021/7/21 21:10,2021/7/21 22:43,2021/7/21 21:52
2021/7/21,CA4564,A20N,D,88,2021/7/21 21:10,2021/7/21 21:18,2021/7/21 20:58
2021/7/21,MU5619,A321,D,105,2021/7/21 21:10,2021/7/21 21:30,2021/7/21 21:06
2021/7/21,FM9223,B738,D,6,2021/7/21 21:15,2021/7/21 21:34,2021/7/21 21:10
2021/7/21,MU5603,A320,D,7,2021/7/21 21:15,2021/7/21 21:53,2021/7/21 21:17
2021/7/21,MU6469,A321,D,122,2021/7/21 21:15,2021/7/21 21:44,2021/7/21 21:25
2021/7/21,CZ3544,B738,D,167,2021/7/21 21:20,2021/7/21 23:12,2021/7/21 22:41
2021/7/21,HO1143,A321,D,90,2021/7/21 21:20,2021/7/21 21:39,2021/7/21 21:18
2021/7/21,FM9299,B738,D,135,2021/7/21 21:20,2021/7/21 21:56,2021/7/21 21:39
2021/7/21,HO1099,A321,D,93,2021/7/21 21:25,2021/7/21 21:36,2021/7/21 21:12
2021/7/21,MU5359,A321,D,108,2021/7/21 21:25,2021/7/21 21:51,2021/7/21 21:23
2021/7/21,5Y516,B744,D,335,2021/7/21 21:25,2021/7/22 0:37,2021/7/22 0:17
2021/7/21,MU5186,A321,D,106,2021/7/21 21:30,2021/7/21 21:52,2021/7/21 21:33
2021/7/21,CA4536,A333,D,91,2021/7/21 21:30,2021/7/21 21:54,2021/7/21 21:32
2021/7/21,CA8401,B772,D,341,2021/7/21 21:30,2021/7/21 22:00,2021/7/21 21:33
2021/7/21,MU9712,B737,D,1,2021/7/21 21:30,2021/7/21 21:46,2021/7/21 21:24
2021/7/21,9C6223,A320,D,157,2021/7/21 21:35,2021/7/21 23:46,2021/7/21 23:18
2021/7/21,FM9383,B738,D,121,2021/7/21 21:35,2021/7/21 22:11,2021/7/21 21:54
2021/7/21,MU7547,A359,D,583,2021/7/21 21:35,2021/7/21 21:44,2021/7/21 21:16
2021/7/21,CZ6526,A321,D,190,2021/7/21 21:40,2021/7/21 22:22,2021/7/21 21:51
2021/7/21,9C6477,A320,D,149,2021/7/21 21:40,2021/7/21 23:18,2021/7/21 22:31
2021/7/21,ZH9520,A320,D,51,2021/7/21 21:45,2021/7/21 21:57,2021/7/21 21:38
2021/7/21,MU5367,A20N,D,145,2021/7/21 21:50,2021/7/21 22:19,2021/7/21 21:59
2021/7/21,MU6779,A320,D,119,2021/7/21 21:50,2021/7/21 22:05,2021/7/21 21:44
2021/7/21,CZ6508,A321,D,179,2021/7/21 21:55,2021/7/22 0:50,2021/7/22 0:36
2021/7/21,CZ3290,B738,D,168,2021/7/21 22:00,2021/7/21 23:09,2021/7/21 22:21
2021/7/21,CZ8212,A321,D,166,2021/7/21 22:00,2021/7/21 22:48,2021/7/21 22:15
2021/7/21,HO1253,A321,D,89,2021/7/21 22:05,2021/7/21 22:22,2021/7/21 21:58
2021/7/21,MU6063,A320,D,120,2021/7/21 22:05,2021/7/21 22:42,2021/7/21 22:08
2021/7/21,FM9525,B738,D,137,2021/7/21 22:10,2021/7/21 22:47,2021/7/21 22:12
2021/7/21,MU2544,B738,D,133,2021/7/21 22:15,2021/7/21 22:27,2021/7/21 22:07
2021/7/21,MU5214,B738,D,12,2021/7/21 22:15,2021/7/21 23:54,2021/7/21 23:35
2021/7/21,CZ3686,A321,D,184,2021/7/21 22:15,2021/7/21 23:01,2021/7/21 22:40
2021/7/21,MU5661,A321,D,112,2021/7/21 22:15,2021/7/21 22:58,2021/7/21 22:22
2021/7/21,NX9111,A321,D,82,2021/7/21 22:20,2021/7/21 22:33,2021/7/21 22:03
